customer_id,first_name,last_name,age,gender,nationality,purchase_channel,payment_methods,signup_date,customer_first_touch,is_member
CUST-DC06E,Isabel,Santiago,43,Male,Thai,Savanhnaket-Shop,Mobile Banking,2024-03-01,Walk-in,False
CUST-31E9C,Joshua,Allen,39,Female,Lao,Vientiane-Shop,Mobile Banking,2024-03-02,Walk-in,False
CUST-427D4,Jesse,Durham,60,Female,Lao,Vangvieng-Shop,Credit Card,2024-03-02,Walk-in,False
CUST-D3F3B,Randall,Carter,28,Male,Lao,Savanhnaket-Shop,Mobile Banking,2024-03-02,Walk-in,True
CUST-B7F11,Lisa,Wilson,46,Male,Thai,Luangprabang-Shop,Credit Card,2024-03-02,Walk-in,False
CUST-013C3,Pamela,Hutchinson,44,Male,Other,Online/Website,Mobile Banking,2024-03-02,Instagram,False
CUST-A8017,Manuel,Love,50,Male,Other,Vientiane-Shop,Mobile Banking,2024-03-02,Walk-in,True
CUST-4ACEA,Rhonda,Matthews,52,Male,Lao,Vientiane-Shop,Cash,2024-03-02,Walk-in,True
CUST-52E04,Joseph,Hernandez,48,Male,Lao,Savanhnaket-Shop,Credit Card,2024-03-02,Walk-in,False
CUST-7D6EE,Danny,Escobar,52,Male,Lao,Vientiane-Shop,Mobile Banking,2024-03-02,Walk-in,True
CUST-5CC04,Kristina,Mcmillan,25,Female,Thai,Vientiane-Shop,Credit Card,2024-03-02,Walk-in,True
CUST-5F9BF,Jennifer,Singleton,25,Female,Thai,Online/Website,Mobile Banking,2024-03-03,Website,True
CUST-DB49D,Ronald,Browning,24,Male,Lao,Pakse-Shop,Mobile Banking,2024-03-03,Walk-in,False
CUST-1B6C0,Veronica,Spencer,39,Male,Lao,Pakse-Shop,Cash,2024-03-03,Walk-in,False
CUST-B49AD,Mitchell,Olson,21,Male,Lao,Vientiane-Shop,Credit Card,2024-03-03,Walk-in,False
CUST-4E24E,Bill,Charles,22,Male,Lao,Online/Website,Mobile Banking,2024-03-03,Facebook,False
CUST-D10D9,Tonya,Mason,51,Female,Lao,Savanhnaket-Shop,Cash,2024-03-03,Walk-in,False
CUST-56804,Charles,Sharp,52,Male,Lao,Pakse-Shop,Mobile Banking,2024-03-03,Walk-in,True
CUST-B3DCA,Brian,Parker,27,Female,Thai,Vangvieng-Shop,Mobile Banking,2024-03-03,Walk-in,True
CUST-7A447,Jennifer,Martin,51,Male,Lao,Online/Website,Mobile Banking,2024-03-03,Facebook,True
CUST-C7813,Patrick,Arnold,61,Male,Thai,Vangvieng-Shop,Credit Card,2024-03-03,Walk-in,True
CUST-E9B4F,Amber,Solis,48,Female,Lao,Vangvieng-Shop,Mobile Banking,2024-03-03,Walk-in,True
CUST-7F15B,Sarah,Crawford,22,Female,Lao,Pakse-Shop,Credit Card,2024-03-03,Walk-in,True
CUST-8094B,Carolyn,Foster,20,Male,Lao,Savanhnaket-Shop,Credit Card,2024-03-03,Walk-in,True
CUST-649AF,Rachel,Schneider,28,Female,Lao,Vientiane-Shop,Credit Card,2024-03-03,Walk-in,False
CUST-BA903,Mary,Martin,34,Female,American,Online/Website,Mobile Banking,2024-03-03,Influencer_Ref,False
CUST-695A5,Nicole,Roth,27,Female,Lao,Luangprabang-Shop,Credit Card,2024-03-03,Walk-in,True
CUST-7FD15,Deborah,Davidson,62,Male,Lao,Online/Website,Mobile Banking,2024-03-03,Tiktok,False
CUST-F2294,Bryan,Clark,21,Female,Thai,Online/Website,Mobile Banking,2024-03-04,Influencer_Ref,True
CUST-81107,Wesley,Hernandez,44,Female,Lao,Pakse-Shop,Cash,2024-03-04,Walk-in,True
CUST-444E4,Jessica,Wright,46,Male,Lao,Online/Website,Mobile Banking,2024-03-04,Instagram,False
CUST-F31AF,Sydney,Miller,42,Female,Thai,Online/Website,Mobile Banking,2024-03-04,Influencer_Ref,False
CUST-DEF92,Jesse,Diaz,44,Female,Lao,Vientiane-Shop,Cash,2024-03-04,Walk-in,True
CUST-418B1,Yolanda,Jones,61,Female,Chinese,Savanhnaket-Shop,Credit Card,2024-03-04,Walk-in,True
CUST-426D0,James,Hoffman,58,Female,Lao,Luangprabang-Shop,Mobile Banking,2024-03-04,Walk-in,True
CUST-0AFF9,Laura,Lee,20,Female,Lao,Savanhnaket-Shop,Mobile Banking,2024-03-04,Walk-in,True
CUST-E26CF,Alexander,Herrera,48,Female,Thai,Vientiane-Shop,Credit Card,2024-03-04,Walk-in,False
CUST-D25A7,Adam,Stewart,64,Female,Other,Vangvieng-Shop,Mobile Banking,2024-03-04,Walk-in,True
CUST-1456D,Angela,Anderson,32,Female,Thai,Vientiane-Shop,Cash,2024-03-04,Walk-in,False
CUST-267DA,Gregory,Dennis,35,Female,Lao,Online/Website,Credit Card,2024-03-04,Tiktok,True
CUST-FC918,Michael,Delgado,65,Male,Other,Online/Website,Credit Card,2024-03-04,Facebook,False
CUST-54CAF,Angela,Lara,65,Female,Thai,Vientiane-Shop,Mobile Banking,2024-03-04,Walk-in,False
CUST-11889,Elizabeth,Stewart,62,Female,Lao,Pakse-Shop,Mobile Banking,2024-03-05,Walk-in,True
CUST-4E2E1,John,Yates,21,Female,Lao,Pakse-Shop,Mobile Banking,2024-03-05,Walk-in,True
CUST-F57DE,Stacy,Medina,32,Male,Lao,Online/Website,Mobile Banking,2024-03-05,Tiktok,False
CUST-BC3FF,Susan,Boyd,27,Male,Lao,Luangprabang-Shop,Credit Card,2024-03-05,Walk-in,True
CUST-383BC,Misty,Jones,62,Male,Thai,Vangvieng-Shop,Mobile Banking,2024-03-05,Walk-in,False
CUST-8022D,Lindsay,Gamble,29,Male,Chinese,Online/Website,Mobile Banking,2024-03-05,Instagram,True
CUST-95BC4,Mark,Soto,21,Female,Thai,Luangprabang-Shop,Mobile Banking,2024-03-05,Walk-in,True
CUST-B4BF3,Austin,Mckenzie,57,Female,Lao,Online/Website,Mobile Banking,2024-03-05,Facebook,False
CUST-C28E2,Rachel,Smith,54,Female,Other,Vientiane-Shop,Mobile Banking,2024-03-05,Walk-in,True
CUST-5EF3F,Sharon,Santos,21,Male,Other,Online/Website,Credit Card,2024-03-05,Influencer_Ref,False
CUST-7DEE5,Richard,Williams,53,Female,Lao,Luangprabang-Shop,Mobile Banking,2024-03-05,Walk-in,False
CUST-DDE58,Brittany,Edwards,32,Female,Thai,Luangprabang-Shop,Cash,2024-03-06,Walk-in,False
CUST-CFEFB,Samantha,Castro,54,Female,Other,Vangvieng-Shop,Cash,2024-03-06,Walk-in,False
CUST-032A0,Cynthia,Anderson,58,Male,Thai,Vangvieng-Shop,Cash,2024-03-06,Walk-in,False
CUST-C0D39,Donna,Strickland,21,Male,Thai,Savanhnaket-Shop,Mobile Banking,2024-03-06,Walk-in,True
CUST-2524B,Walter,Spencer,26,Male,American,Online/Website,Mobile Banking,2024-03-06,Website,False
CUST-EB1B9,Chad,Knight,42,Female,Lao,Online/Website,Mobile Banking,2024-03-06,Facebook,True
CUST-A881B,Chad,Dean,34,Female,Chinese,Online/Website,Mobile Banking,2024-03-06,Instagram,True
CUST-EB8D2,Emma,Johnson,50,Male,Other,Luangprabang-Shop,Mobile Banking,2024-03-06,Walk-in,False
CUST-3C9B4,Kayla,Cook,33,Female,Lao,Luangprabang-Shop,Cash,2024-03-06,Walk-in,False
CUST-68C8A,Tanner,Brown,21,Female,Lao,Luangprabang-Shop,Mobile Banking,2024-03-06,Walk-in,False
CUST-66517,Randall,Wood,63,Female,Thai,Savanhnaket-Shop,Mobile Banking,2024-03-06,Walk-in,False
CUST-CBEB2,Frank,Love,61,Male,Lao,Pakse-Shop,Mobile Banking,2024-03-07,Walk-in,False
CUST-F8F3B,Reginald,Carlson,20,Male,Other,Pakse-Shop,Credit Card,2024-03-07,Walk-in,True
CUST-1F736,Daisy,Russell,59,Male,Lao,Vangvieng-Shop,Mobile Banking,2024-03-07,Walk-in,True
CUST-4F8FA,Matthew,Johnson,30,Male,Lao,Vangvieng-Shop,Cash,2024-03-07,Walk-in,True
CUST-74B45,Kevin,Hunter,52,Female,Thai,Pakse-Shop,Cash,2024-03-07,Walk-in,True
CUST-78AA8,Linda,Thompson,47,Female,Lao,Vangvieng-Shop,Mobile Banking,2024-03-07,Walk-in,False
CUST-7F243,Jonathan,Randolph,43,Male,Thai,Online/Website,Credit Card,2024-03-07,Influencer_Ref,True
CUST-7F640,Natalie,Duran,26,Male,Lao,Vientiane-Shop,Mobile Banking,2024-03-07,Walk-in,False
CUST-3707D,Elaine,Gonzales,43,Male,Lao,Online/Website,Credit Card,2024-03-07,Tiktok,True
CUST-E51D2,Andrea,Murphy,65,Female,Lao,Vangvieng-Shop,Credit Card,2024-03-07,Walk-in,False
CUST-6071F,Steven,Lawson,39,Female,Thai,Online/Website,Mobile Banking,2024-03-07,Tiktok,True
CUST-B8011,Michelle,Travis,47,Female,Lao,Online/Website,Mobile Banking,2024-03-07,Instagram,False
CUST-ED541,Daisy,Cook,42,Female,Lao,Vientiane-Shop,Cash,2024-03-08,Walk-in,False
CUST-4E0B9,Timothy,Finley,65,Male,Lao,Vientiane-Shop,Mobile Banking,2024-03-08,Walk-in,False
CUST-8BBAB,Angela,Cunningham,57,Female,Thai,Online/Website,Credit Card,2024-03-08,Influencer_Ref,False
CUST-5C146,Rhonda,Galloway,26,Female,Lao,Luangprabang-Shop,Cash,2024-03-08,Walk-in,True
CUST-029F5,Michele,Garcia,28,Female,Lao,Vientiane-Shop,Mobile Banking,2024-03-08,Walk-in,False
CUST-83D8B,Ruben,Lewis,65,Female,Lao,Pakse-Shop,Mobile Banking,2024-03-08,Walk-in,False
CUST-F577D,Mary,Summers,35,Female,Lao,Vangvieng-Shop,Mobile Banking,2024-03-08,Walk-in,False
CUST-F284D,John,Burke,33,Male,Thai,Luangprabang-Shop,Credit Card,2024-03-08,Walk-in,False
CUST-01AAE,Kenneth,Hunt,32,Female,Lao,Savanhnaket-Shop,Credit Card,2024-03-08,Walk-in,False
CUST-FEC36,Amanda,Deleon,37,Female,Thai,Savanhnaket-Shop,Credit Card,2024-03-08,Walk-in,False
CUST-1D98B,Nathan,Medina,43,Male,Lao,Vientiane-Shop,Mobile Banking,2024-03-08,Walk-in,False
CUST-AD408,Kathryn,Gibson,42,Male,Lao,Luangprabang-Shop,Credit Card,2024-03-08,Walk-in,True
CUST-F4D44,Seth,Robinson,44,Male,Thai,Vientiane-Shop,Mobile Banking,2024-03-08,Walk-in,True
CUST-F2B10,Heidi,Riddle,27,Male,Lao,Savanhnaket-Shop,Credit Card,2024-03-08,Walk-in,True
CUST-38899,Joshua,Hayes,43,Female,Lao,Online/Website,Credit Card,2024-03-09,Influencer_Ref,False
CUST-95184,Susan,Holloway,61,Female,Lao,Luangprabang-Shop,Mobile Banking,2024-03-09,Walk-in,True
CUST-49A79,Julie,Chambers,64,Female,Thai,Online/Website,Mobile Banking,2024-03-09,Tiktok,True
CUST-B5F6F,Misty,Mcdaniel,28,Male,Lao,Vangvieng-Shop,Credit Card,2024-03-09,Walk-in,False
CUST-CEF9E,Mark,Bauer,43,Female,Lao,Vangvieng-Shop,Mobile Banking,2024-03-09,Walk-in,True
CUST-33EBC,Jennifer,Scott,58,Female,Lao,Savanhnaket-Shop,Mobile Banking,2024-03-09,Walk-in,False
CUST-D030B,Lisa,Brown,63,Male,Lao,Online/Website,Mobile Banking,2024-03-09,Tiktok,False
CUST-D9622,Christopher,Smith,65,Male,Lao,Savanhnaket-Shop,Mobile Banking,2024-03-09,Walk-in,True
CUST-40B55,Nancy,Bailey,45,Male,Other,Vientiane-Shop,Mobile Banking,2024-03-09,Walk-in,False
CUST-3018E,Jessica,Weber,48,Female,Thai,Online/Website,Mobile Banking,2024-03-09,Website,True
CUST-1A978,Susan,Lucero,56,Male,Lao,Luangprabang-Shop,Mobile Banking,2024-03-09,Walk-in,False
CUST-2B6D3,Crystal,Russell,60,Male,Thai,Luangprabang-Shop,Credit Card,2024-03-09,Walk-in,False
CUST-F9C2F,Michael,Lewis,65,Male,Lao,Vientiane-Shop,Mobile Banking,2024-03-09,Walk-in,False
CUST-6F853,Bryan,Hudson,23,Male,Lao,Online/Website,Mobile Banking,2024-03-09,Tiktok,False
CUST-5F3BA,Kelsey,Guerrero,29,Male,Thai,Pakse-Shop,Mobile Banking,2024-03-09,Walk-in,True
CUST-988B2,Barbara,Jacobs,41,Male,Lao,Luangprabang-Shop,Mobile Banking,2024-03-09,Walk-in,True
CUST-61FE6,Dawn,Perez,43,Female,Thai,Vangvieng-Shop,Mobile Banking,2024-03-10,Walk-in,False
CUST-EB1A0,Kyle,Taylor,34,Female,Lao,Savanhnaket-Shop,Mobile Banking,2024-03-10,Walk-in,True
CUST-5F6CD,Justin,Steele,47,Female,Lao,Luangprabang-Shop,Credit Card,2024-03-10,Walk-in,False
CUST-9FEDA,Robert,Watson,33,Female,Lao,Luangprabang-Shop,Mobile Banking,2024-03-10,Walk-in,True
CUST-B049A,Elaine,Potts,49,Male,Lao,Vangvieng-Shop,Credit Card,2024-03-10,Walk-in,True
CUST-E9315,Karl,Sanders,50,Female,Other,Pakse-Shop,Mobile Banking,2024-03-10,Walk-in,True
CUST-4A28B,Brittany,Turner,59,Female,Lao,Vientiane-Shop,Cash,2024-03-10,Walk-in,True
CUST-10D3C,James,Johnson,37,Male,Other,Savanhnaket-Shop,Mobile Banking,2024-03-10,Walk-in,False
CUST-964C0,Amber,Webb,29,Male,Lao,Vientiane-Shop,Cash,2024-03-10,Walk-in,True
CUST-33CC0,Timothy,Jarvis,29,Male,Lao,Vangvieng-Shop,Mobile Banking,2024-03-10,Walk-in,False
CUST-33C87,Tiffany,Schneider,64,Female,Other,Pakse-Shop,Credit Card,2024-03-10,Walk-in,True
CUST-B8F94,Joseph,Shields,20,Female,Thai,Online/Website,Mobile Banking,2024-03-10,Tiktok,True
CUST-AD720,Hector,Clark,18,Male,Thai,Vangvieng-Shop,Cash,2024-03-10,Walk-in,False
CUST-8A21A,Hannah,Bell,20,Female,Lao,Online/Website,Mobile Banking,2024-03-10,Tiktok,False
CUST-88944,Gabrielle,Lutz,27,Female,Other,Luangprabang-Shop,Credit Card,2024-03-10,Walk-in,False
CUST-77AA4,Edward,Welch,59,Female,Lao,Pakse-Shop,Mobile Banking,2024-03-10,Walk-in,False
CUST-EF231,Briana,Newman,39,Female,Other,Online/Website,Mobile Banking,2024-03-10,Influencer_Ref,True
CUST-5852E,Edwin,Smith,44,Male,Thai,Vientiane-Shop,Mobile Banking,2024-03-10,Walk-in,True
CUST-D4F2E,Jonathan,Johnson,58,Male,Thai,Savanhnaket-Shop,Mobile Banking,2024-03-10,Walk-in,False
CUST-285E5,David,Tran,18,Male,Lao,Online/Website,Mobile Banking,2024-03-10,Influencer_Ref,False
CUST-9077B,Nathan,Taylor,56,Female,Lao,Pakse-Shop,Mobile Banking,2024-03-11,Walk-in,True
CUST-F7A05,Melissa,Golden,57,Female,Lao,Vangvieng-Shop,Mobile Banking,2024-03-11,Walk-in,True
CUST-1144F,Donald,Thomas,26,Male,Thai,Luangprabang-Shop,Credit Card,2024-03-11,Walk-in,False
CUST-5AC97,Victor,Andrews,51,Male,Lao,Luangprabang-Shop,Mobile Banking,2024-03-11,Walk-in,True
CUST-DFA48,Lori,Meyer,22,Male,Thai,Savanhnaket-Shop,Mobile Banking,2024-03-11,Walk-in,True
CUST-C4DE1,Charles,Miller,42,Female,Thai,Online/Website,Mobile Banking,2024-03-11,Instagram,True
CUST-9F8F3,Tammy,Jones,50,Male,Other,Luangprabang-Shop,Cash,2024-03-11,Walk-in,True
CUST-72D44,Melissa,Mcdaniel,29,Female,Thai,Online/Website,Credit Card,2024-03-11,Tiktok,False
CUST-61167,Calvin,Brown,21,Male,Lao,Vientiane-Shop,Mobile Banking,2024-03-11,Walk-in,True
CUST-9C3AA,Christina,Cervantes,42,Male,Thai,Online/Website,Credit Card,2024-03-11,Influencer_Ref,False
CUST-F29AC,Kevin,Pope,29,Female,Thai,Vientiane-Shop,Credit Card,2024-03-11,Walk-in,True
CUST-FC215,Louis,Sloan,47,Male,Other,Vientiane-Shop,Cash,2024-03-11,Walk-in,False
CUST-7E32B,Erin,Morgan,46,Male,Lao,Vangvieng-Shop,Cash,2024-03-11,Walk-in,True
CUST-225DC,Scott,Chang,18,Female,Thai,Vientiane-Shop,Credit Card,2024-03-11,Walk-in,False
CUST-078C6,Duane,Ingram,39,Female,American,Luangprabang-Shop,Mobile Banking,2024-03-11,Walk-in,True
CUST-814E6,Aaron,Lucas,58,Male,Lao,Online/Website,Mobile Banking,2024-03-11,Influencer_Ref,True
CUST-F2A2C,Michael,Fowler,57,Male,Thai,Luangprabang-Shop,Mobile Banking,2024-03-11,Walk-in,False
CUST-0F235,Alison,Johnson,19,Male,Lao,Luangprabang-Shop,Mobile Banking,2024-03-11,Walk-in,True
CUST-0CD60,Heather,Young,34,Male,American,Vientiane-Shop,Mobile Banking,2024-03-12,Walk-in,True
CUST-79F0C,Douglas,Mccarthy,49,Female,Thai,Online/Website,Credit Card,2024-03-12,Influencer_Ref,False
CUST-3BF24,Leslie,Thompson,45,Female,Lao,Vangvieng-Shop,Mobile Banking,2024-03-12,Walk-in,True
CUST-BA2F1,Julian,Dominguez,25,Male,Lao,Vangvieng-Shop,Cash,2024-03-12,Walk-in,True
CUST-461FB,Michael,Khan,61,Female,Other,Luangprabang-Shop,Credit Card,2024-03-12,Walk-in,False
CUST-8031C,Jeremy,Ward,45,Female,Lao,Luangprabang-Shop,Mobile Banking,2024-03-12,Walk-in,True
CUST-31F16,James,Bailey,24,Male,Other,Online/Website,Mobile Banking,2024-03-12,Facebook,False
CUST-3A5D0,Donna,Jensen,23,Female,Lao,Online/Website,Mobile Banking,2024-03-12,Tiktok,True
CUST-C2E0B,Ryan,Reilly,63,Male,Lao,Luangprabang-Shop,Mobile Banking,2024-03-12,Walk-in,False
CUST-22063,Rebecca,Smith,35,Female,Thai,Vientiane-Shop,Mobile Banking,2024-03-12,Walk-in,True
CUST-6C8BD,Joshua,Donaldson,19,Female,Lao,Pakse-Shop,Credit Card,2024-03-12,Walk-in,False
CUST-1E12A,Julie,Davis,32,Male,Lao,Luangprabang-Shop,Mobile Banking,2024-03-12,Walk-in,True
CUST-2C586,Kevin,Mcclain,27,Male,Other,Online/Website,Credit Card,2024-03-12,Influencer_Ref,False
CUST-58CE4,Karen,Giles,24,Female,Lao,Savanhnaket-Shop,Cash,2024-03-13,Walk-in,True
CUST-915CE,Thomas,Hinton,36,Male,Lao,Vientiane-Shop,Mobile Banking,2024-03-13,Walk-in,False
CUST-854DC,Mary,Sanchez,29,Male,Lao,Online/Website,Mobile Banking,2024-03-13,Facebook,True
CUST-13A4B,James,Johnson,63,Female,Other,Savanhnaket-Shop,Mobile Banking,2024-03-13,Walk-in,True
CUST-A2DCB,Katherine,Burch,21,Female,Chinese,Online/Website,Mobile Banking,2024-03-13,Facebook,False
CUST-913C5,Dana,Baker,53,Female,Lao,Luangprabang-Shop,Mobile Banking,2024-03-13,Walk-in,False
CUST-4D423,Sherry,Brown,53,Male,Lao,Online/Website,Mobile Banking,2024-03-13,Influencer_Ref,True
CUST-049E1,Sharon,Cross,25,Male,Lao,Vangvieng-Shop,Credit Card,2024-03-13,Walk-in,False
CUST-D744C,Barbara,Gray,22,Male,Lao,Online/Website,Credit Card,2024-03-13,Influencer_Ref,True
CUST-A29E3,Jerry,Smith,25,Male,Lao,Vientiane-Shop,Cash,2024-03-13,Walk-in,True
CUST-619CA,Jon,Johnson,55,Male,Lao,Online/Website,Mobile Banking,2024-03-13,Influencer_Ref,False
CUST-A2CBE,Randy,Weiss,48,Male,American,Pakse-Shop,Mobile Banking,2024-03-14,Walk-in,False
CUST-BD2CD,Johnny,Lee,47,Male,Lao,Vientiane-Shop,Mobile Banking,2024-03-14,Walk-in,False
CUST-1760C,Pam,Dillon,38,Male,Lao,Luangprabang-Shop,Mobile Banking,2024-03-14,Walk-in,False
CUST-735B4,Hannah,Jones,28,Female,Lao,Vangvieng-Shop,Mobile Banking,2024-03-14,Walk-in,True
CUST-86073,Robert,Willis,60,Male,Lao,Luangprabang-Shop,Mobile Banking,2024-03-14,Walk-in,False
CUST-A9BC4,Raymond,Saunders,42,Female,American,Vientiane-Shop,Mobile Banking,2024-03-14,Walk-in,True
CUST-D795E,Sherri,Harris,30,Female,Lao,Vientiane-Shop,Mobile Banking,2024-03-14,Walk-in,True
CUST-77E4E,Sean,Meyer,44,Male,Lao,Online/Website,Mobile Banking,2024-03-14,Instagram,True
CUST-A6627,Cameron,Hatfield,18,Male,Chinese,Online/Website,Mobile Banking,2024-03-14,Facebook,False
CUST-8A9FA,Linda,Maldonado,65,Female,Lao,Luangprabang-Shop,Cash,2024-03-14,Walk-in,False
CUST-A4BFB,Mary,Santos,46,Female,Lao,Vientiane-Shop,Credit Card,2024-03-14,Walk-in,True
CUST-93C4B,Katherine,Ramos,49,Female,Thai,Vangvieng-Shop,Mobile Banking,2024-03-15,Walk-in,False
CUST-0659B,Preston,Munoz,37,Female,Lao,Online/Website,Mobile Banking,2024-03-15,Website,True
CUST-24F9E,Jeremy,Powers,52,Male,Thai,Vientiane-Shop,Credit Card,2024-03-15,Walk-in,True
CUST-DCFEE,Raymond,White,19,Female,Thai,Vangvieng-Shop,Credit Card,2024-03-15,Walk-in,True
CUST-7F2BE,Vanessa,Lynch,33,Male,Lao,Savanhnaket-Shop,Mobile Banking,2024-03-15,Walk-in,False
CUST-E8E61,Victoria,Morris,48,Female,Lao,Vientiane-Shop,Mobile Banking,2024-03-15,Walk-in,False
CUST-7D297,Laura,Crawford,30,Male,Lao,Vientiane-Shop,Mobile Banking,2024-03-15,Walk-in,True
CUST-421C7,Jodi,Ward,36,Female,Lao,Luangprabang-Shop,Credit Card,2024-03-15,Walk-in,False
CUST-90C04,Julie,Garcia,20,Female,American,Vientiane-Shop,Credit Card,2024-03-15,Walk-in,False
CUST-29EFB,Michael,Jimenez,49,Male,Lao,Vangvieng-Shop,Mobile Banking,2024-03-15,Walk-in,True
CUST-7B81A,Amber,Brown,25,Female,Chinese,Online/Website,Credit Card,2024-03-15,Facebook,True
CUST-477DE,Melissa,Schultz,29,Female,Thai,Vangvieng-Shop,Cash,2024-03-15,Walk-in,True
CUST-87C84,Angela,Thomas,21,Male,American,Pakse-Shop,Mobile Banking,2024-03-15,Walk-in,False
CUST-070A0,Anthony,Day,30,Female,Chinese,Online/Website,Credit Card,2024-03-15,Facebook,False
CUST-8EA02,Morgan,Phelps,41,Female,Lao,Luangprabang-Shop,Cash,2024-03-15,Walk-in,True
CUST-97ADB,Luke,Hall,59,Female,Lao,Luangprabang-Shop,Credit Card,2024-03-15,Walk-in,False
CUST-5D43A,Jennifer,Ramos,43,Female,Other,Online/Website,Credit Card,2024-03-16,Influencer_Ref,False
CUST-8FA69,Kimberly,Smith,59,Male,Thai,Vientiane-Shop,Mobile Banking,2024-03-16,Walk-in,False
CUST-B384E,Amber,Meza,20,Female,Lao,Luangprabang-Shop,Mobile Banking,2024-03-16,Walk-in,False
CUST-E929C,Tiffany,Morales,21,Female,Lao,Vientiane-Shop,Credit Card,2024-03-16,Walk-in,False
CUST-3D726,Linda,Taylor,44,Male,Other,Vientiane-Shop,Cash,2024-03-16,Walk-in,True
CUST-02736,Tony,Duncan,42,Female,American,Luangprabang-Shop,Cash,2024-03-16,Walk-in,True
CUST-0D231,Debbie,Martin,60,Male,Lao,Savanhnaket-Shop,Mobile Banking,2024-03-16,Walk-in,False
CUST-6B523,Austin,Jones,21,Male,Thai,Pakse-Shop,Credit Card,2024-03-16,Walk-in,True
CUST-CCE24,Kenneth,Villa,60,Male,Lao,Online/Website,Credit Card,2024-03-16,Facebook,True
CUST-1F474,James,Smith,31,Male,Lao,Online/Website,Credit Card,2024-03-16,Tiktok,True
CUST-449CD,Joseph,Blankenship,64,Female,Lao,Vientiane-Shop,Mobile Banking,2024-03-16,Walk-in,True
CUST-058D7,Tonya,Price,62,Male,Lao,Online/Website,Credit Card,2024-03-17,Influencer_Ref,False
CUST-C2E19,Brooke,Hopkins,64,Female,Lao,Luangprabang-Shop,Credit Card,2024-03-17,Walk-in,False
CUST-6940D,Alisha,Young,52,Female,Chinese,Luangprabang-Shop,Cash,2024-03-17,Walk-in,True
CUST-0F86A,Kevin,Villanueva,44,Male,Lao,Savanhnaket-Shop,Credit Card,2024-03-17,Walk-in,True
CUST-1B729,Elizabeth,Woodard,57,Male,Lao,Vientiane-Shop,Cash,2024-03-17,Walk-in,True
CUST-F8F0A,William,Davila,42,Female,Lao,Luangprabang-Shop,Credit Card,2024-03-17,Walk-in,False
CUST-D7F70,Kelly,Brown,49,Female,Thai,Online/Website,Credit Card,2024-03-17,Facebook,True
CUST-70418,Erik,Martinez,47,Male,Lao,Luangprabang-Shop,Mobile Banking,2024-03-17,Walk-in,True
CUST-639A8,Jorge,Padilla,38,Male,Lao,Luangprabang-Shop,Credit Card,2024-03-17,Walk-in,False
CUST-F6A24,Aaron,Lawson,50,Male,Lao,Vientiane-Shop,Credit Card,2024-03-17,Walk-in,False
CUST-68878,Brad,Novak,54,Female,Lao,Vangvieng-Shop,Cash,2024-03-17,Walk-in,True
CUST-52823,James,Carter,59,Male,Lao,Savanhnaket-Shop,Mobile Banking,2024-03-17,Walk-in,False
CUST-406D5,Donna,Huff,58,Female,Thai,Online/Website,Credit Card,2024-03-17,Instagram,True
CUST-58730,Susan,Smith,50,Female,Lao,Online/Website,Mobile Banking,2024-03-17,Instagram,False
CUST-D663C,Mariah,Long,39,Male,Thai,Vientiane-Shop,Credit Card,2024-03-17,Walk-in,True
CUST-B9166,Brian,Cook,65,Male,Lao,Vangvieng-Shop,Credit Card,2024-03-17,Walk-in,False
CUST-26128,Kelly,Murphy,24,Male,Lao,Online/Website,Mobile Banking,2024-03-17,Facebook,True
CUST-7B5ED,Mary,Riddle,26,Female,Chinese,Vientiane-Shop,Cash,2024-03-17,Walk-in,False
CUST-62A75,Craig,Hudson,33,Male,Lao,Luangprabang-Shop,Cash,2024-03-17,Walk-in,False
CUST-3593C,Maria,Hill,29,Male,Lao,Luangprabang-Shop,Cash,2024-03-17,Walk-in,True
CUST-C4FBB,Austin,Goodman,59,Male,Lao,Vientiane-Shop,Credit Card,2024-03-17,Walk-in,True
CUST-68D4E,Elizabeth,Delacruz,28,Male,Lao,Savanhnaket-Shop,Cash,2024-03-18,Walk-in,True
CUST-91180,Thomas,Tyler,44,Male,Lao,Vientiane-Shop,Mobile Banking,2024-03-18,Walk-in,False
CUST-E76A5,Kelly,Daniels,54,Female,Lao,Pakse-Shop,Mobile Banking,2024-03-18,Walk-in,True
CUST-74DD3,Jill,Estrada,62,Male,Thai,Vientiane-Shop,Credit Card,2024-03-18,Walk-in,False
CUST-AA255,Rachel,Williams,45,Female,Thai,Savanhnaket-Shop,Credit Card,2024-03-18,Walk-in,False
CUST-73FAF,Jade,Riley,53,Female,Lao,Luangprabang-Shop,Mobile Banking,2024-03-18,Walk-in,False
CUST-607AE,Christian,Martinez,65,Female,Thai,Vangvieng-Shop,Credit Card,2024-03-18,Walk-in,True
CUST-5F16F,Melinda,Williams,31,Male,Other,Vientiane-Shop,Credit Card,2024-03-18,Walk-in,False
CUST-18C5A,Joshua,Mitchell,64,Male,Thai,Luangprabang-Shop,Credit Card,2024-03-18,Walk-in,False
CUST-21ED6,Kimberly,Walker,27,Male,Lao,Online/Website,Mobile Banking,2024-03-18,Website,False
CUST-4A09D,Monica,Sharp,45,Male,Lao,Vientiane-Shop,Cash,2024-03-18,Walk-in,True
CUST-C9E7D,Christopher,Evans,64,Male,Other,Vientiane-Shop,Credit Card,2024-03-18,Walk-in,False
CUST-4B0B5,Lisa,Rodriguez,20,Female,American,Vientiane-Shop,Credit Card,2024-03-18,Walk-in,True
